"PostID","UserID","UserName","Comment","Timestamp","Datasource"
"98866","439232","Sandra Smith","The character development in Sense8 is complex and relatable. Some actors outshine others.","2021-06-29 15:43:38","facebook"
"54527","878449","Terry Dennis","The Sandman has such deep themes. beautifully explored","2023-10-24 12:28:18","facebook"
"77971","399504","Kevin Marquez","The cinematography of Vikings: Valhalla deserves an award. stunning","2021-02-20 13:26:05","facebook"
"43740","120772","Gary Wolfe","I can’t believe more people aren’t watching The Haunting of Bly Manor. it needs more recognition","2022-12-13 13:04:09","facebook"
"96147","733957","Diana Good","Netflix's user interface could use some work. Struggled to find Sex Education. A 'random episode' button would be nice.","2022-01-15 15:03:33","facebook"
"80684","820843","Tina Ramos","Queen Sono is a must-watch for fans of romance. The character development is fantastic.","2024-07-31 11:58:09","facebook"
"115939","107203","Logan Fischer","The Good Place is the best thing I’ve seen on Netflix in a while. it's perfect for anyone who loves great storytelling","2021-12-21 12:41:35","facebook"
"19928","906217","Nicole Gonzalez","The episodes of Altered Carbon are too short. not enough content","2022-09-23 08:37:31","facebook"
"90707","229842","William Mason","I'm late to the party, but Tiny Pretty Things is I'm still processing what I saw.. It's so relatable.","2023-05-20 08:11:55","facebook"
"56233","353058","Joseph Stokes","How is Sex Education not more popular? the marketing needs work","2023-01-06 03:10:06","facebook"
"39935","383260","Michael Robbins","How can Netflix cancel Ragnarok? I'm switching to a competitor","2024-02-14 14:56:32","facebook"
"22100","636623","Deanna Robbins","The acting in Sense8 is outstanding. Every character feels so real.","2023-12-28 16:38:31","facebook"
"41680","881377","Timothy Perry","The plot twists in Altered Carbon are cleverly done. No spoilers, but wow!","2024-06-08 15:03:00","facebook"
"88551","233312","David Burton","The setting of Behind Her Eyes is beautifully crafted. Every character feels so real.","2021-08-05 20:08:29","facebook"
"878","694216","Pamela Cochran","I'm surprised how much I liked Emily in Paris. It's so relatable.","2023-06-12 21:40:18","facebook"
"5987","258537","Mrs. Linda Jennings","Why does The Witcher: Blood Origin have such mixed reviews? critics missed the point","2023-01-18 19:41:36","facebook"
"95959","546079","Joel Baker","How is The Good Place not more popular? it deserves more recognition","2023-01-11 08:36:22","facebook"
"2543","566874","Benjamin Carrillo","Warrior Nun should be required watching. It was okay, I guess.","2023-05-14 10:29:04","facebook"
"12476","361629","Jeffrey Powers","The chemistry between the actors in Lucifer is natural. Some actors outshine others.","2021-06-23 02:21:57","facebook"
"32445","440239","Misty Saunders","The season finale of Queen Sono was satisfying. I'm still processing what I saw.","2022-08-22 12:48:49","facebook"
"94299","488535","Frederick Nunez","Just finished watching Ozark. It was okay, I guess.","2022-04-23 03:03:32","facebook"
"39658","312504","Jessica James","Arcane is a must-watch for fans of romance. The plot twists keep me on the edge of my seat.","2023-03-24 10:13:08","facebook"
"64788","102275","Rachael Simmons","The diversity in The Last Kingdom is feeling forced. Hope to see even more inclusion in future shows.","2023-10-25 03:43:31","facebook"
"58583","865658","Tamara Harris","Does anyone else rewatch Wednesday? you notice new details each time","2023-06-16 15:16:08","facebook"
"43601","234633","Chad Campbell","I Am Not Okay with This has the best dialogue. feels natural","2021-10-26 18:08:30","facebook"
"44955","563777","Eric Porter","Blood & Water is hands down the best Netflix series. It's so relatable.","2023-11-06 11:16:56","facebook"
"95899","66112","David Hanson","The Umbrella Academy is hands down the best Netflix series. The plot twists keep me on the edge of my seat.","2022-12-05 17:33:04","facebook"
"46163","795682","Arthur Stewart","The latest episode of Iron Fist had me I'm still processing what I saw.. Couldn't stop watching!","2023-03-29 06:24:54","facebook"
"19739","171999","Becky Lowe","The characters in Gentefied are so well-written. Some actors outshine others.","2023-12-13 17:06:46","facebook"
"51425","631357","Cody Gibson","Ratched is a must-watch for fans of comedy. The character development is fantastic.","2024-09-03 07:01:39","facebook"
"71516","515880","Alejandro Campbell","The soundtrack in The Baby-Sitters Club is perfectly matched to the scenes. It really sets the mood for each scene.","2023-02-25 23:31:14","facebook"
"106451","328725","Amber Barnes","The twists and turns in Never Have I Ever had me on the edge of my seat. Did not see that coming!","2024-03-21 13:17:47","facebook"
"80853","278667","Brian Douglas","The ending of Iron Fist was powerful. I'm still processing what I saw.","2023-08-11 12:29:17","facebook"
"38106","49575","Kyle Sanders","Finished The Order, and now I have a The Order-shaped hole in my heart. Did not see that coming!","2022-12-17 08:21:34","facebook"
"18435","893456","Crystal Rice","Bodyguard is hands down the best Netflix series. The plot twists keep me on the edge of my seat.","2023-10-19 07:20:45","facebook"
"341","865812","Benjamin Daniels","Finished Lockwood & Co., now what should I watch next? Suggestions?","2021-09-30 01:42:47","facebook"
"31783","378608","Cheryl Salinas","The attention to detail in The Order is precise in every detail. Every character feels so real.","2022-10-24 09:49:54","facebook"
"21178","934340","Hannah Thompson","Sense8 is so binge-worthy. it's that engaging","2023-06-23 05:06:31","facebook"
"23629","889435","Kevin Thompson","Anyone else waiting for season two of Wednesday? can't wait to see what happens next","2021-02-05 01:18:27","facebook"
"20292","803909","Susan Gonzalez","Dark exceeded my expectations. exceeded all my expectations","2024-08-18 05:01:08","facebook"
"118058","693093","Sylvia Manning","I can’t believe more people aren’t watching Queer Eye. it deserves a bigger audience","2023-09-27 04:29:28","facebook"
"48783","03688","Kathryn Robertson","The plot holes in Luke Cage are easily explained. I'm invested in every performance.","2023-04-15 14:54:20","facebook"
"28743","344950","Harold Gonzalez","Netflix's original content like Lucifer is hit or miss. They're taking more risks.","2023-06-27 04:08:39","facebook"
"586","693571","Mary White","I can't wait to talk about The Circle with everyone. share the experience","2022-01-14 17:41:15","facebook"
"77517","121475","Miranda Valencia","The characters in The Irregulars are so well-written. Some actors outshine others.","2022-11-21 09:56:13","facebook"
"84599","81783","Mr. Michael Reyes","Queer Eye season finale left me devastated. I'm still processing what I saw.","2023-02-06 13:49:42","facebook"
"22579","637982","Terrence Davidson","The plot twists in Gentefied are mind-bending. I'm still processing what I saw.","2022-11-25 05:52:34","facebook"
"59979","447654","Dawn Houston","Just rewatched I Am Not Okay with This, and it's even better the second time. it never gets old","2024-09-26 19:46:28","facebook"
"105524","500117","Brian Hernandez","How is Greenhouse Academy not more popular? people are missing out","2021-02-05 15:00:54","facebook"
"109244","924612","Molly Foster","I can't believe how Too Hot to Handle ended. wanting more","2024-02-26 14:13:53","facebook"
"26556","432247","Dana Parker","I can't stop thinking about the opening sequence from The Order. I'm still processing what I saw.","2021-12-07 01:51:12","facebook"
"21847","954868","Shawn Thomas","The cast of Trinkets is working great together. No spoilers, but wow!","2022-11-25 13:18:37","facebook"
"102420","328594","Sean Martinez","The attention to detail in Queen Sono is impressive attention to detail. Some actors outshine others.","2022-08-24 13:15:02","facebook"
"106611","822046","Samuel Stevenson","I can't get enough of the drama in Altered Carbon. perfectly balanced","2023-10-04 02:00:51","facebook"
"76378","685901","Catherine Callahan","I can’t believe more people aren’t watching The Last Kingdom. it needs more recognition","2023-01-13 19:39:50","facebook"
"53982","317918","William Peters","The twists and turns in Messiah had me on the edge of my seat. Did not see that coming!","2022-07-12 16:23:45","facebook"
"104470","82462","Amanda Wise","Finished The Chilling Adventures of Sabrina, and now I have a The Chilling Adventures of Sabrina-shaped hole in my heart. I'm still processing what I saw.","2023-11-17 22:29:12","facebook"
"81596","409083","David Guerrero","The cinematography in House of Cards is a bit dark. The visual effects are mind-blowing.","2024-03-18 21:37:24","facebook"
"105964","389015","Courtney Lynch","The latest season of The Politician is Couldn't stop watching!. maintained the high quality","2022-02-05 17:50:06","facebook"
"21491","154807","Matthew Knight","The episodes of Queer Eye are too short. not enough content","2021-12-02 06:28:12","facebook"
"93624","874480","Walter Bell","The setting of White Lines is well-realized. Every character feels so real.","2022-12-26 18:44:13","facebook"
"70526","299531","Jerome Franco","The chemistry between the actors in Warrior is electric. I'm invested in every performance.","2022-01-13 03:07:34","facebook"
"110995","56833","Darrell Mack","Canceled my Netflix subscription because the price hike. Will miss Elite though.","2022-08-07 05:17:50","facebook"
"90021","703100","Crystal Mayer","How can Netflix cancel Narcos? the price hike","2024-05-06 15:15:14","facebook"
"13374","179377","Stephanie Mcguire","Can't believe what happened in the latest episode of House of Cards! No spoilers, but wow!","2021-10-13 23:38:42","facebook"
"49234","873052","Emma Wilson","The diversity in Lost in Space is feeling forced. Hope to see even more inclusion in future shows.","2024-07-02 01:22:04","facebook"
"48805","545594","Ms. Jessica Montgomery","The character development in Dark is complex and relatable. Some actors outshine others.","2021-05-06 04:35:03","facebook"
"68190","525397","Rachel Todd","Why isn't everyone talking about Elite? the acting is phenomenal","2023-12-30 14:57:31","facebook"
"6113","135451","James Li","I need more shows like Indian Matchmaking. It's so relatable.","2023-02-17 13:33:41","facebook"
"47244","530282","Aaron Patterson","White Lines has such a satisfying ending. unexpected","2021-12-16 14:40:38","facebook"
"463","857230","Brandon Fuentes","Just started The Irregulars, and I’m already No spoilers, but wow!. It was okay, I guess.","2023-09-25 01:42:22","facebook"
"84906","567617","Stacey Dunn","I need more content like Dead to Me on Netflix. The plot twists keep me on the edge of my seat.","2022-04-29 05:55:39","facebook"
"60160","141071","Michael Kennedy","I need more shows like Russian Doll. The character development is fantastic.","2024-01-11 12:28:44","facebook"
"70586","56030","Aaron Wilson","Why isn't everyone talking about The Politician? the acting is phenomenal","2023-11-13 05:10:27","facebook"
"56067","833435","Amy Davis","Messiah reminded me of Hollywood. but even better","2024-10-13 11:24:49","facebook"
"49076","640909","Dawn Hoffman","The first episode of The Good Place was instantly hooked. Couldn't stop watching!","2021-11-23 04:52:17","facebook"
"100031","468788","Joshua Bennett","The cast of Russian Doll is perfectly chosen. I'm still processing what I saw.","2022-06-27 17:35:18","facebook"
"21573","681093","Steve Wood","Safe should have ended after five seasons. trying too hard","2022-03-07 23:11:36","facebook"
"112824","292409","Charles George","Why does Away make me feel excited? the characters feel like old friends","2022-03-06 21:48:40","facebook"
"20723","464636","Robert Campbell","Vikings: Valhalla brings back so many memories. makes me feel like a kid again","2024-08-17 04:19:58","facebook"
"119765","971441","Joshua Sandoval","Just finished watching The Punisher. It was okay, I guess.","2022-11-05 01:45:01","facebook"
"13592","72884","Jason Wu","Why does Hollywood make me feel overwhelmed? the themes hit close to home","2024-09-22 21:16:48","facebook"
"110085","833796","Jodi Jones","The attention to detail in The Umbrella Academy is rich in small details. I'm invested in every performance.","2024-03-22 02:11:20","facebook"
"98511","691086","Frank Jarvis","The CGI in The Eddy is groundbreaking. Every character feels so real.","2023-03-20 00:29:21","facebook"
"42841","846486","Paul Shelton","The first episode of The Politician was captivating. Absolutely mind-blowing!","2023-05-22 01:42:25","facebook"
"36833","775489","Laura Smith","The latest season of The Witcher is Couldn't stop watching!. maintained the high quality","2021-10-15 21:38:47","facebook"
"71211","938046","Scott Soto","I’ve never seen anything like Blood & Water. it breaks all conventions","2024-06-10 12:15:43","facebook"
"107095","275868","Alvin Burch","The soundtrack in The Haunting of Hill House is haunting. It really sets the mood for each scene.","2021-12-20 18:51:24","facebook"
"51925","208159","Sharon Lynch DDS","Just subscribed to Netflix. Any recommendations like Iron Fist?","2024-02-20 10:52:09","facebook"
"71890","323002","Thomas Butler","the supporting character in The Punisher is my new favorite character. so well-written","2023-04-15 09:50:50","facebook"
"80108","533948","Justin Davis","The slow burn in Lucifer is perfect. I'm still processing what I saw.","2021-04-23 05:33:28","facebook"
"97460","942256","Daniel Scott","The plot of The Serpent is so mind-bending. No spoilers, but wow!","2021-01-26 08:32:26","facebook"
"41083","537810","Wendy Medina","Space Force is a must-watch for fans of drama. The character development is fantastic.","2022-02-16 18:43:55","facebook"
"61235","616265","Henry Maddox","Greenhouse Academy reminded me of Dead to Me. but with a unique twist","2022-07-13 14:54:23","facebook"
"57963","793077","Brooke Calderon","Love is Blind should have been a movie instead of a series. it lost its original charm","2021-01-24 22:29:57","facebook"
"9255","670815","Lisa Boyer","Netflix's user interface could use some work. Struggled to find You. They should categorize shows better.","2021-02-19 08:28:31","facebook"
"114139","615456","Joel White DDS","I can’t believe they killed off the supporting character in Money Heist. I didn't see it coming","2021-01-23 18:47:59","facebook"
"32237","728261","Jessica Deleon","Watching The Irregulars in one sitting was the best decision ever. No spoilers, but wow!","2023-08-05 02:35:18","facebook"
"22347","312420","Billy Campbell","How is Outlander not more popular? it deserves more recognition","2023-07-01 11:41:34","facebook"
"36103","414418","Lisa Scott","The character arcs in The Punisher are well-planned. Some actors outshine others.","2024-01-17 19:29:36","facebook"
"112029","444907","Steven Aguilar","I'm late to the party, but Peaky Blinders is No spoilers, but wow!. It's so relatable.","2021-08-12 08:00:24","facebook"
"87508","210639","Lisa Richards","Netflix really knows how to tell a story with Fire Chasers. well-paced","2022-08-24 15:01:16","facebook"
"108293","302813","Breanna Martin","I didn't expect Daybreak to be this good. completely blown away","2022-08-06 19:09:07","facebook"
"53699","685626","Bryce Mccoy","13 Reasons Why should have been a movie instead of a series. the pacing is off","2024-05-03 16:38:39","facebook"
"99307","881807","Kevin Stone","The cast of The Witcher is incredibly talented. Did not see that coming!","2023-08-18 02:18:08","facebook"
"106715","972633","Ryan Watkins","Has anyone watched The Umbrella Academy? Is it worth the hype?","2024-04-24 09:19:51","facebook"
"14770","587419","Pamela Meyer","I can't believe how much I cared about the fan favorite in The Sandman. so invested in their journey","2023-10-14 15:23:23","facebook"
"91765","52337","Jared Wilson","The plot holes in The Last Kingdom are somewhat distracting. I'm invested in every performance.","2024-04-10 03:07:51","facebook"
"113233","85026","John Reid","Everyone needs to see Atypical. it keeps you guessing until the end","2023-12-03 07:54:43","facebook"
"16592","909877","Thomas Ponce","Started watching Fire Chasers, and I'm hooked. the characters are fascinating","2024-09-15 19:24:49","facebook"
"26729","350917","Stephanie Estrada","Black Mirror perfectly captures the vintage vibe. Some actors outshine others.","2021-06-26 08:15:07","facebook"
"46969","464161","Sara Simpson","Dead to Me is my new obsession. It's so relatable.","2021-04-30 16:36:30","facebook"
"105828","751868","Diane Hughes","The pacing of The Queen's Gambit is too slow. No spoilers, but wow!","2023-03-05 06:00:45","facebook"
"52979","984210","Ronald Warren","Just finished watching I Am Not Okay with This. It was okay, I guess.","2022-04-03 11:46:50","facebook"
"113721","220135","Donald Meyers","The first episode of Sweet Tooth was instantly hooked. It was okay, I guess.","2023-08-03 18:03:44","facebook"
"45900","534090","Terrence Barnes","Netflix's user interface could use some work. Struggled to find Shadowhunters. A 'random episode' button would be nice.","2021-04-11 23:30:18","facebook"
"11859","121495","Jody Perry","Would love to see a crossover between Warrior Nun and The Circle. The character development is fantastic.","2024-10-05 12:57:04","facebook"
"119418","224318","Ian Santana","Mindhunter had such an unexpected twist. didn't see it coming","2023-08-14 10:26:06","facebook"
"36082","01890","Johnny Ford","The chemistry between the actors in The Sandman is electric. Some actors outshine others.","2023-03-06 19:27:31","facebook"
"14007","253727","Melissa Gonzales","Why is The Order so addictive? the storytelling is masterful","2023-05-01 21:08:43","facebook"
"87457","290797","Kimberly Hoffman","I need more content like Messiah on Netflix. The character development is fantastic.","2024-02-24 15:34:21","facebook"
"86469","876725","Christian Wilson","Started watching Warrior, and I'm hooked. the storytelling is brilliant","2023-12-04 09:52:39","facebook"
"33055","556202","Zachary Hall","I didn't expect The Good Place to be this good. completely blown away","2021-07-03 03:26:34","facebook"
"119928","657784","Donna Rodriguez","The plot twists in Sense8 are shocking. Did not see that coming!","2024-03-31 21:02:45","facebook"
"81","994904","Paul Snyder","Just rewatched Cobra Kai, and it's even better the second time. it gets better with every viewing","2021-11-28 13:18:22","facebook"
"83269","271559","Jennifer Spears","I wish I could forget Shadowhunters so I could watch it again. Did not see that coming!","2022-12-04 14:53:09","facebook"
"90083","878114","Jesse Wilcox","Can't believe what happened in the latest episode of Inside Job! Did not see that coming!","2023-12-04 06:01:17","facebook"
"24768","141906","Daniel Lewis MD","I'm late to the party, but The OA is Did not see that coming!. The plot twists keep me on the edge of my seat.","2023-06-06 14:46:17","facebook"
"79573","973515","Alvin Burch","Glow is the best thing I’ve seen on Netflix in a while. it keeps you guessing until the end","2021-08-09 15:37:48","facebook"
"72894","691534","Brittany Fowler","Why does Ginny & Georgia have such mixed reviews? people have different expectations","2024-08-22 18:18:42","facebook"
"118605","180827","Jay Nunez","The OA is the talk of the town. people can't stop talking about it","2023-03-07 00:36:19","facebook"
"112164","399350","Joseph Jordan","The character arcs in Ratched are beautifully developed. Every character feels so real.","2021-04-26 01:22:42","facebook"
"74809","643853","Donna Parker","Why does Away make me feel invested? I see myself in the story","2022-11-03 20:10:33","facebook"
"49241","881121","Brian Brown","Cobra Kai should definitely get a spinoff. has so much potential","2022-03-11 02:51:36","facebook"
"51427","446577","Rachael Nguyen","Indian Matchmaking has the best dialogue. feels natural","2021-08-19 15:39:09","facebook"
"43239","111773","Michael Garcia","The pacing of White Gold is carefully planned. I'm still processing what I saw.","2024-03-23 20:32:41","facebook"
"81230","892629","Gabriela Larsen","Black Mirror raises some important questions. meaningful","2023-11-04 09:57:00","facebook"
"23436","518261","Jose Allen","The Society has such deep themes. meaningful","2024-08-13 10:59:00","facebook"
"102601","616163","Gary Davenport","Why isn’t Netflix promoting Cheer more? deserves more marketing","2022-01-30 03:26:54","facebook"
"83776","667953","Taylor Chavez","Warrior Nun is my new obsession. It's so relatable.","2021-10-14 15:17:59","facebook"
"69391","545627","Jacob Larson","the fan favorite in Peaky Blinders is my new favorite character. perfectly portrayed","2021-10-15 05:35:41","facebook"
"5449","641995","Shane Johnson","The latest season of The Eddy is It was okay, I guess.. changed everything","2024-10-17 11:33:33","facebook"
"83893","830521","Charles George","I can't get enough of the drama in Sex Education. perfectly balanced","2024-05-03 13:28:27","facebook"
"76935","770513","Adam Orozco","Why does Elite make me feel invested? I see myself in the story","2023-02-25 03:26:26","facebook"
"27566","782014","Katherine Castro","Netflix's original content like The Serpent is losing its edge. They're taking more risks.","2022-11-29 03:00:51","facebook"
"87767","295206","Heather Singleton","The ending of Mindhunter left me disappointed. Every character feels so real.","2021-08-10 05:26:36","facebook"
"81298","758506","Patrick Edwards","I'm surprised how much I liked The Circle. The character development is fantastic.","2022-02-21 17:13:37","facebook"
"33998","941855","Stacy Williams","The ending of The Eddy left me emotional. I'm invested in every performance.","2024-06-15 04:15:02","facebook"
"56542","688208","Julia Miller","Finished Daybreak, now what should I watch next? Suggestions?","2022-02-21 04:40:02","facebook"
"65926","922448","Christopher Smith","Unpopular opinion: It's overrated about Jessica Jones.","2021-11-16 20:19:08","facebook"
"96838","187007","Christopher Wood","The setting of Hollywood is perfectly detailed. Some actors outshine others.","2022-05-01 08:27:16","facebook"
"23578","213747","Paul Dixon","The Baby-Sitters Club was exactly what I needed this weekend. perfect escape from reality","2023-02-26 17:12:06","facebook"
"47928","674277","James Jackson","The Crown is overrated. the pacing is off","2024-08-13 04:22:33","facebook"
"106015","425847","Glen Mullins","I can't stop recommending Inside Job to everyone. it sets a new standard for the genre","2021-10-18 20:26:57","facebook"
"109955","52276","Timothy James","The Witcher perfectly captures the vintage vibe. Some actors outshine others.","2024-06-11 10:07:01","facebook"
"46269","105823","James Lee Jr.","the main protagonist in Love is Blind is my new favorite character. fascinating to watch","2023-05-07 15:47:33","facebook"
"57918","117291","Walter Blevins","Elite feels like a breath of fresh air. it takes risks","2022-03-06 11:28:43","facebook"
"24678","275491","Marc Golden","I can’t believe more people aren’t watching White Lines. more people need to discover it","2021-08-16 18:35:12","facebook"
"68611","697107","Sharon Johnson","Watching Bodyguard in one sitting was intense but satisfying. No spoilers, but wow!","2021-11-13 11:41:41","facebook"
"35755","978056","Tiffany Cohen","Why isn't everyone talking about Russian Doll? the acting is phenomenal","2021-03-29 21:10:30","facebook"
"110302","683126","Melissa Little","Does anyone else feel Too Hot to Handle is Did not see that coming!? Not as good as I expected.","2022-07-01 07:58:57","facebook"
"293","305451","Erica Jones","Shadowhunters perfectly captures the vintage vibe. Some actors outshine others.","2021-08-31 11:28:52","facebook"
"116133","791525","Michele Olson","Why isn't everyone talking about Warrior? it's so well-written","2021-03-20 09:50:29","facebook"
"115848","93767","Heather Hernandez","Cheer had such an unexpected twist. perfectly executed","2022-12-29 12:27:50","facebook"
"70760","518977","Anthony Ellis","The characters in The Irregulars are wonderfully developed. I'm invested in every performance.","2023-12-26 13:33:37","facebook"
"69664","09443","Dennis Gutierrez","Why is Ginny & Georgia so addictive? every episode ends on a cliffhanger","2023-01-21 05:16:25","facebook"
"28875","78794","Cassie Williams","Netflix has truly stepped up their game with The OA. Top-notch production value.","2022-02-26 06:09:37","facebook"
"98484","910803","Timothy Cooke","Ginny & Georgia is the talk of the town. it's all over social media","2022-06-06 01:03:05","facebook"
"63872","408491","Ashley Holmes","Netflix always knows what I like. Found Glow and it's exactly my type of show.","2024-02-18 19:57:51","facebook"
"38938","109097","Jessica Jefferson","Iron Fist is hands down the best Netflix series. It's so relatable.","2023-02-19 09:39:30","facebook"
"7485","193405","Heather Watson","The world-building in Russian Doll is unique. Some actors outshine others.","2021-06-01 13:56:06","facebook"
"106864","601293","Joseph Morgan","Too Hot to Handle had such an unexpected twist. game-changing","2024-09-13 20:56:08","facebook"
"47334","12697","Jaclyn Chang","The direction in Glow is masterful. Some actors outshine others.","2023-07-01 13:58:03","facebook"
"105838","736257","Jamie Shields","Netflix needs to improve their video quality. They're falling behind competitors in this area.","2023-08-03 01:14:07","facebook"
"37856","595199","Russell Deleon","The Kominsky Method has such deep themes. relevant to today","2022-09-21 15:01:45","facebook"
"117019","128497","Christine Becker","I wish I could forget Indian Matchmaking so I could watch it again. I'm still processing what I saw.","2021-11-05 21:36:43","facebook"
"57208","209870","George Todd","Never Have I Ever perfectly captures the 80s vibe. Some actors outshine others.","2024-05-24 19:08:11","facebook"
"88876","509244","Steven Shaw","Started watching Hollywood, and I'm hooked. the characters are fascinating","2022-05-23 04:42:33","facebook"
"108169","232474","Brendan Avila","Just started The Eddy, and I’m already No spoilers, but wow!. Couldn't stop watching!","2021-09-19 05:24:56","facebook"
"6580","771252","Stephen Wolfe","Everyone needs to see Orange Is the New Black. the acting alone makes it worth watching","2022-11-16 15:59:00","facebook"
"15693","773652","Holly Gallagher","Just finished watching You. Absolutely mind-blowing!","2022-11-02 12:45:37","facebook"
"93939","170819","Courtney Bradley","The cinematography in Hollywood is breathtaking. It really enhances the storytelling.","2022-11-30 09:32:06","facebook"
"12185","138682","Blake Baker","The world-building in Spinning Out is detailed. Some actors outshine others.","2024-02-15 20:57:37","facebook"
"36339","916568","Jennifer Martin","I’m obsessed with the aesthetics of Lucifer. stunning","2024-09-02 19:26:54","facebook"
"20318","863965","Andrea Taylor","Just subscribed to Netflix. Any recommendations like The Umbrella Academy?","2021-01-23 00:12:36","facebook"
"40761","698465","Walter Smith","Binge-watched Sex Education all weekend. I need to find something new to watch now.","2021-11-19 04:12:08","facebook"
"27991","828147","Mrs. Tiffany Brooks MD","The episodes of The Chilling Adventures of Sabrina are too short. not enough content","2021-12-09 07:17:22","facebook"
"15000","869041","Ashley Holmes","Ratched vs Vikings: Valhalla - which one should I watch first?","2022-08-20 06:19:40","facebook"
"106983","462340","Ruben Allen","Everyone needs to see Fire Chasers. it sets a new standard for the genre","2022-03-08 15:11:40","facebook"
"63213","594268","Cindy Hoffman","Netflix's recommendation algorithm is spot on! Found The Crown and it's exactly my type of show.","2021-10-01 10:10:28","facebook"
"60856","179866","Carrie Scott","Does anyone else feel The Chilling Adventures of Sabrina is I'm still processing what I saw.? Not as good as I expected.","2023-10-17 20:56:58","facebook"
"88960","135473","Anita Gonzalez","Russian Doll is hands down the best Netflix series. The plot twists keep me on the edge of my seat.","2024-08-26 01:56:52","facebook"
"78414","479585","Tina James","Just rewatched On My Block, and it's even better the second time. the story is so layered","2023-09-10 11:29:06","facebook"
"60558","836096","Amy Lee","Watching Too Hot to Handle in one sitting was exhausting but worth it. No spoilers, but wow!","2023-09-27 22:29:35","facebook"
"28454","438163","Michael Poole","I wish I could forget The Witcher so I could watch it again. I'm still processing what I saw.","2023-02-22 23:54:53","facebook"
"17798","906617","Travis Anderson","The ending of The Witcher: Blood Origin was satisfying. Did not see that coming!","2021-11-28 00:00:41","facebook"
"33378","194578","Carrie Barker","Just rewatched The OA, and it's even better the second time. it hits differently each time","2021-04-15 00:26:27","facebook"
"25135","483652","Ashley Wade","The Serpent is hands down the best Netflix series. The character development is fantastic.","2022-01-19 02:19:24","facebook"
"36800","441362","Kristen Armstrong","The Order was my quarantine escape. it meant a lot to me during that time","2022-01-30 22:35:09","facebook"
"90809","864166","Peter Crawford","the main protagonist in Queer Eye is my new favorite character. fascinating to watch","2022-05-20 05:40:05","facebook"
"51378","605373","Paige Thomas","The soundtrack in Firefly Lane is my new favorite playlist. perfectly matched to the scenes","2024-08-20 11:54:43","facebook"
"27955","327759","Adam Orozco","The cinematography of Gentefied deserves an award. unique","2022-01-26 01:06:29","facebook"
"26653","589769","Carla Savage","Just finished watching Cheer. Absolutely mind-blowing!","2022-01-04 09:48:42","facebook"
"91808","419624","Leah Robinson","The soundtrack in Lupin is distracting. I wish they'd release the score.","2021-09-10 19:39:25","facebook"
"75537","447326","Angela Thompson","Sex Education is so underrated. the story is unique","2021-05-17 18:04:37","facebook"
"94388","87771","Darryl Grant","Anyone else waiting for season four of Atypical? the wait is killing me","2024-03-20 05:39:58","facebook"
"58423","125817","Ms. Carla Mcdonald DVM","Canceled my Netflix subscription because the price hike. Will miss Snowpiercer though.","2021-09-23 06:00:08","facebook"
"92552","195840","Kenneth Conway","Orange Is the New Black is hands down the best Netflix series. The character development is fantastic.","2024-07-12 08:55:00","facebook"
"6043","719386","Jesse Morgan","The chemistry between the actors in Arcane is electric. Some actors outshine others.","2021-09-04 05:40:14","facebook"
"89467","115419","Elizabeth Hansen","Stranger Things vs Luke Cage - which one should I watch first?","2022-05-06 10:36:44","facebook"
"26050","110363","Leslie Butler","Netflix always knows what I like. Found The Kominsky Method and it's exactly my type of show.","2023-12-13 03:10:20","facebook"
"92193","197982","Jade Pierce","Lucifer perfectly captures the vintage vibe. Some actors outshine others.","2023-07-13 02:42:27","facebook"
"89083","905584","Karen Martin","The twists and turns in Emily in Paris had me on the edge of my seat. Did not see that coming!","2024-05-05 00:07:38","facebook"
"113782","657380","Destiny Bishop","The plot holes in Cheer are easily explained. Every character feels so real.","2024-09-27 20:22:04","facebook"
"25649","989266","Julie Freeman","Wish Netflix would renew Messiah for another season. The cliffhanger ending needs resolution.","2022-06-08 00:12:59","facebook"
"26219","713835","Brianna Russell","The character arcs in Wednesday are consistently engaging. Every character feels so real.","2021-09-04 23:18:24","facebook"
"1717","464981","Robert Cannon","the villain in You is my new favorite character. perfectly portrayed","2021-01-31 12:31:26","facebook"
"33081","441081","Raven Holt","Does anyone else feel like White Lines ended too soon? satisfying","2021-10-06 18:18:12","facebook"
"34555","553889","Tammy Phillips","Sweet Magnolias brings back so many memories. perfectly captures that era","2023-07-31 18:04:25","facebook"
"47527","902474","Brittany Pugh","I didn't expect Russian Doll to be this good. exceeded all expectations","2021-10-30 17:59:49","facebook"
"96702","289469","Elizabeth Leon","Finished The Sandman, and now I have a The Sandman-shaped hole in my heart. Did not see that coming!","2024-02-14 12:46:34","facebook"
"28366","335168","Alicia Jackson","Finished The Baby-Sitters Club, and now I have a The Baby-Sitters Club-shaped hole in my heart. No spoilers, but wow!","2022-05-09 11:05:29","facebook"
"76887","156163","Kevin Campbell","Would love to see a crossover between The Punisher and Lost in Space. It's so relatable.","2021-10-30 22:21:15","facebook"
"30373","74276","Mary Gray","Netflix really outdid themselves with Indian Matchmaking. Top-notch production value.","2021-04-20 23:32:30","facebook"
"107320","512069","Ms. Erica Turner MD","Netflix's recommendation algorithm is spot on! Found Hollywood and I'm hooked!","2023-09-18 13:27:10","facebook"
"5903","884465","Deborah Garrison","The world-building in 13 Reasons Why is fascinating. I'm invested in every performance.","2024-03-18 16:58:06","facebook"
